ID,name,type,responsible,masterLanguage,masterSystem,description,version,changedAt,changedBy,createdAt,createdBy,parent_ID
3e38d8bf-b161-4988-8168-0d878c0ee2ba,ZT_O10C_06,SCAT/GT,BURMANM,DE,EC3,O10C    4.7     Changes the details,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
7f1a8021-9f14-43fe-9312-92399e84ec69,ZT_O12C_08,SCAT/GT,BURMANM,DE,EC3,O12C    4.7      Changes the description of the process instruction categ.,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
f067b9ec-f83a-4a65-b65f-bc0dfa6aa06a,ZT_O12C_09,SCAT/GT,BURMANM,DE,EC3,O12C   4.7      chnges the proc. instr. + char,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
46e99c85-b47d-481d-94a3-96ee130b46b8,ZT_O12C_10,SCAT/GT,BURMANM,DE,TE3,O12C Zuordng. Merkmale / Prozeßvorgabeart,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
1707aaaa-6d09-40b0-8015-caa0d6d4f789,ZT_OAAZ_02,SCAT/GT,RENDES,DE,EC3,OAAZ FI-AA: Abrechnungsprofil,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
91d5cc71-82e8-46d9-ae8d-f6ba8d9887ac,ZT_OADB_01,SCAT/GT,RENDES,DE,EC3,OADB Bewertungsbereiche definieren,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
d6ef2161-ab5c-4e43-87d4-56d70a686904,ZT_OAOA_02,SCAT/GT,RENDES,DE,EC3,OAOA FI-AA: Anlagenklassen definieren  4.7,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
5b71cd27-e384-4470-a47d-6ca2383a6959,ZT_OAOA_03,SCAT/GT,RENDES,DE,EC3,OAOA FI-AA: Anlagenklassen definieren,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
833388e3-0016-4723-a040-4ac162c0ec2f,ZT_OAOA_04,SCAT/GT,RENDES,DE,I19,OAOA FI-AA: Anlagenklassen definieren 4.7,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
3587498d-010a-442f-a6b9-564c433d136d,ZT_OAOB_03,SCAT/GT,BURMANM,DE,F35,OAOB   4.7 Change depreciation plan,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
63cfda2e-37e5-4026-aa35-3e811a4d2a45,ZT_OAPL_01,SCAT/GT,RENDES,DE,F35,OAPL C FI-AA: Festlegen Bewertungsplan 4.7,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
cc701bce-668e-4313-ae1b-3721b41515b0,ZT_OAYA_01,SCAT/GT,RENDES,DE,I19,OAYA Bewertungsbereiche f. Bewegungsarten 4.7,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
f9ef2478-0402-4c07-b8be-7df2d8356e67,ZT_OAYZ_03,SCAT/GT,RENDES,DE,EC3,OAYZ Anlagenklasse: Bewertungsbereiche  4.7,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
8058e83a-b1dd-4bb7-9669-13a4c0ef32f3,ZT_OAYZ_04,SCAT/GT,RENDES,DE,EC3,OAYZ Anlagenklasse: Bewertungsbereiche,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
47ec6f9a-6cb0-42ea-a28c-288d18b9d016,ZT_OAYZ_05,SCAT/GT,RENDES,DE,EC3,OAYZ Anlagenklasse: Bewertungsbereiche 4.7,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
c948f6fa-87ce-43b3-9d28-8242609f5cc4,ZT_OAYZ_06,SCAT/GT,RENDES,DE,EC3,OAYZ Anlagenklasse: Bewertungsbereiche 4.7,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
f3897229-218a-4fea-a47c-a66db41dc9d5,ZT_OAYZ_07,SCAT/GT,RENDES,DE,EC3,OAYZ Anlagenklasse: Bewertungsbereiche 4.7,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
7a90675e-096c-4860-8215-42e2dc1f3df1,ZT_OAYZ_08,SCAT/GT,RENDES,DE,I19,OAYZ Anlagenklasse: Bewertungsbereiche 4.7,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
712ebfbe-357c-4b3e-bccd-7cda6b74a0c9,ZT_OAYZ_09,SCAT/GT,RENDES,DE,I19,OAYZ Anlagenklasse: Bewertungsbereiche 4.7,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
ffba4479-e762-4802-933c-406a4f59e926,ZT_OAYZ_10,SCAT/GT,RENDES,DE,S35,OAYZ Anlagenklasse: Bewertungsbereiche 4.7,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
e14960b8-c5f7-43d2-9ba6-531138b7e28e,ZT_OB08_04,SCAT/GT,BURMANM,DE,EC3,OB08         New entry for currency,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
f71902f6-60d4-4a0e-bebe-474188a478d0,ZT_OB08_05,SCAT/GT,BURMANM,DE,EC3,OB08    4.7     delete entry,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
efb7a972-c96d-494d-9591-1656797bc042,ZT_OB13_03,SCAT/GT,RENDES,DE,EC3,OB13 C FI Pflege Tabelle T004 4.7,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
3b2e6749-7b6c-4786-83b1-82630ca59ee1,ZT_OB13_04,SCAT/GT,RENDES,DE,EC3,OB13 C FI Pflege Tabelle T004 4.7,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
e88cf8ca-c53c-45dd-aea6-474f171e7a93,ZT_OB37_01,SCAT/GT,RENDES,DE,EC3,Assign comp code to fiscal year variant,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
b09df2d8-91c3-498d-aa74-10b90086120b,ZT_OB53_03,SCAT/GT,RENDES,DE,EC3,OB53 C FI Pflege Tabelle T030 bil+bil  4.7,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
778018f3-01df-4845-8f2a-1b9b085a4439,ZT_OB53_04,SCAT/GT,RENDES,DE,S35,OB53 C FI Pflege Tabelle T030 bil+bil  4.7,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
1e954002-d938-4b6b-83ac-a97d6f369020,ZT_OB58_01,SCAT/GT,CATT_USER,EN,TE3,ob58   ECC 5,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
0de4e27f-1366-4901-99c7-613ea8956699,ZT_OB65_01,SCAT/GT,RENDES,DE,EC3,Maintaining business area settings,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
d072dc35-a741-4764-b7ea-968db726c60c,ZT_OBA5_02,SCAT/GT,RENDES,DE,EC3,OBA5 Nachrichtensteuerung ändern 4.7,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
63669d94-6add-47fc-b8a0-4736f7140cde,ZT_OBA7_01,SCAT/GT,RENDES,DE,F35,OBA7 C FI Pflege Tabelle T003 4.7,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
ee487954-92ba-41a0-a937-6b7639eb77ec,ZT_OBAR_02,SCAT/GT,BURMANM,DE,F35,OBAR    4.7     C FI Pflege Tabelle T0077D (NrKreis),active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
62fd6950-66e4-456a-aa77-168cc9e985fb,ZT_OBAR_03,SCAT/GT,VERNITSKAJAK,DE,EC3,,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
c71bcb6e-d3cd-4331-82ca-ec8c6cf2c56d,ZT_OBD4_05,SCAT/GT,RENDES,DE,S35,OBD4 delete account groups for INT,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
778f867d-80ae-4a05-a56c-38f696223e74,ZT_OBWJ_02,SCAT/GT,RENDES,DE,F33,OBWJ C FI Pflege Tabelle T001 (WFVAR)  4.7,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
ac9e0165-c37f-400d-9b17-3292ef72dbc6,ZT_OBY6_02,SCAT/GT,BURMANM,DE,EC3,OBY6    4.7     Maintain table T001(company),active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
449a1876-9e38-430b-8ae8-12509024aa17,ZT_OBY6_03,SCAT/GT,RENDES,DE,EC3,OBY6 C FI Pflege Tabelle T001,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
d2f8aec5-e9b1-4b83-aae6-b2755b1f76c4,ZT_OBYC_01,SCAT/GT,RENDES,DE,EC3,SE16 table T030     4.7,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
0d49bc9a-0733-4eed-9742-c1796f5721d0,ZT_OBYC_02,SCAT/GT,RENDES,DE,F33,SE16 table T030     4.7,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
c8f0b85b-d85a-4af7-ab1a-49c36dddddd5,ZT_OB_9_01,SCAT/GT,RENDES,DE,F33,OB_9 C FI Pflege Tabelle T044J Anzeigen 4:7,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
058a58eb-ad2e-4eb7-aa63-385a1ac33ffb,ZT_OCUW_01,SCAT/GT,BURMANM,DE,EC3,OCUW     4.7        Arbeitsvorratsordner Usern zuordnen,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
12e22306-24cc-43f5-a8fb-056c37732168,ZT_OCWT_01,SCAT/GT,BURMANM,DE,EC3,OCWT     4.7      Maintenance view for batch worklist types,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
0940368b-2362-426c-b879-9eb1345f1cea,ZT_OKEON_02,SCAT/GT,RENDES,DE,EC3,OKEON Standardhierarchie ändern,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
9cd957ce-9cc4-4450-b97e-10e3fde1a10a,ZT_OKEON_03,SCAT/GT,RENDES,DE,EC3,OKEON CREATE COST CENTER GROUP,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
5cf63c5e-6c94-4417-a5b4-8c998e92d030,ZT_OKEON_04,SCAT/GT,RENDES,DE,EC3,OKEON Standardhierarchie ändern,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
f5b1f3dc-45c2-430a-ad96-7ef6a92dc113,ZT_OKEO_01,SCAT/GT,RENDES,DE,EC3,OKEO Standardhierarchie ändern,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
d02fce8f-7e84-4c85-a120-20651086182a,ZT_OKEO_02,SCAT/GT,RENDES,DE,EC3,OKEO Standardhierarchie ändern,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
80b5a92b-56bb-4e4f-b758-87979fb19ea8,ZT_OKKP1_01,SCAT/GT,RENDES,DE,F33,OKKP1 Kostenrechnungskreis: ALE einstellen logsys pflegen 4.7,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
25fcc060-284c-441d-b722-af5b8f59a2e3,ZT_OKKS_01,SCAT/GT,RENDES,DE,EC3,OKKS Set Controlling Area,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
920649d2-6c6d-4204-a703-f30870a99c88,ZT_OLME_03,SCAT/GT,BURMANM,DE,EC3,OLME  4.7,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
fac6badd-4c16-40e0-9321-3e9828d69ae9,ZT_OMB2_01,SCAT/GT,BURMANM,DE,EC3,OMB2      4.7     Change stock type - create storage location,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
6001f70b-97e0-4790-9f68-b500d31f81c4,ZT_OMBN_01,SCAT/GT,BURMANM,DE,EC3,OMBN   4.7     Default values reservation,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
93ee84d3-55bc-44a6-a151-802e5c879c25,ZT_OMCP_01,SCAT/GT,RENDES,DE,F33,OMCP Dynamische Verfügbarkeitsprüfung WA   4.7,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
7c847ede-446e-49f0-adb8-8aa99a7ec9ff,ZT_OMCQ_01,SCAT/GT,BURMANM,DE,F33,OMCQ    4.7  message M7 021 de/activated,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
973e642a-841c-451c-b73c-d315ff4f5302,ZT_OMCV_02,SCAT/GT,BURMANM,DE,EC3,OMCV    4.7     Chargen klassifizieren,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
4c6a91d1-cc6d-437a-9797-b52cc55524c1,ZT_OMD0_04,SCAT/GT,RENDES,DE,EC3,OMD0 C MM-MRP Disponenten Change text  4.7,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
ee8ff285-4b5b-4773-8917-0d4616a468ff,ZT_OMD0_05,SCAT/GT,BURMANM,DE,EC3,OMD0    4.7    Changes the content of existing entry,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
86fc0e71-479e-4417-931c-1b21b9b27489,ZT_OMD0_06,SCAT/GT,BURMANM,DE,EC3,OMD0    4.7     Change description,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
cd699293-1cc2-45aa-b144-b5e04b1e958c,ZT_OMD0_07,SCAT/GT,BURMANM,EN,T34,OMD0 C RM-MAT MRP Controllers,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
c700b964-e069-4295-a136-e6d2a055342b,ZT_OMDO_01,SCAT/GT,BURMANM,EN,T34,OMD0 C RM-MAT MRP Controllers,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
cec2ba58-64f7-4f30-88d2-139686b32f0e,ZT_OMDQ_01,SCAT/GT,BURMANM,DE,EC3,OMDQ    4.7    Change Dispo charcater,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
2745f09f-84d5-4668-84ea-8d36826e02ef,ZT_OME4_03,SCAT/GT,BURMANM,DE,EC3,OME4 C MM-PUR Einkaufsgruppen,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
45c66399-9611-4d7c-99f6-7c0519622e52,ZT_OME4_04,SCAT/GT,BURMANM,EN,EC3,,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
cce8f3c0-6053-4251-be49-aa430b54a4e6,ZT_OME4_05,SCAT/GT,BURMANM,DE,EC3,OME4     4.7          create MM-PUR Purchasing group,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
2ae2a44b-874e-4c2e-a7ba-db5336a64fe2,ZT_OME4_06,SCAT/GT,BURMANM,DE,EC3,OME4    4.7     Change of PO-group decription,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
3c5197c7-2219-4c54-89b7-3912dbdf1c05,ZT_OME9_01_NEW,SCAT/GT,VERNITSKAJAK,DE,EC3,OME9 4.7 Kontierungstyp kopieren,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
43405e59-f435-4259-9ac7-b266d0d683f1,ZT_OME9_01_OLD,SCAT/GT,VERNITSKAJAK,DE,EC3,OME9 Kontierungstyp kopieren,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
e0d7a472-4832-4e77-a638-ce010f10d9f9,ZT_OME9_02_NEW,SCAT/GT,VERNITSKAJAK,DE,EC3,OME9 4.7 Kontierungstyp löschen,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
3e805dc7-4793-4c2a-890e-196456e048eb,ZT_OME9_02_OLD,SCAT/GT,VERNITSKAJAK,DE,EC3,OME9 Kontierungstyp löschen,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
7da80ba1-91f9-4233-9e37-abc77bb9e1b1,ZT_OMFI_01,SCAT/GT,BURMANM,DE,EC3,OMFI      4.7    Define Default Values for Buyers (EVO),active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
b728be6e-dce5-4849-b45e-3e0c7a1bb9f7,ZT_OMFI_02,SCAT/GT,BURMANM,DE,EC3,OMFI      4.7       Reference values,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
322be3c1-82d9-49bc-8eb8-58fdd00a1689,ZT_OMLR_01,SCAT/GT,BURMANM,DE,F33,OMLR   WM-IM-Interface,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
0263310b-f736-4829-ba36-979852114bcf,ZT_OMNZ_01,SCAT/GT,VERNITSKAJAK,DE,F35,OMNZ Parameter zu Vorgängen im MM-WM,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
43a52b44-a728-4925-ba7f-62908ead9987,ZT_OMNZ_01_OLD,SCAT/GT,VERNITSKAJAK,DE,EC3,OMNZ Parameter zu Vorgängen im MM-WM,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
f99d182d-4daa-4b92-b686-60066281644a,ZT_OMR2_02,SCAT/GT,BURMANM,DE,EC3,OMR2        4.7       Change tax defaults for transaction MIRO,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
52dc7e48-bde9-4e5a-8231-d5bf23bd80b2,ZT_OMR2_03,SCAT/GT,RENDES,DE,EC3,OMR2 C MM-IV Vorschl. Eingangsrechn.,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
0d192dd4-0efc-4ad8-b64c-b1b84efb8ffc,ZT_OMR6_02,SCAT/GT,BURMANM,DE,EC3,OMR6      4.7      change tolerance limits invoice verification,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
baeaf9d9-2133-4d29-a17f-49afb298c868,ZT_OMR6_03,SCAT/GT,BURMANM,DE,EC3,OMR6     4.7           Create tolerance limit invoice verification,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
2e3e506e-83cf-4197-a35a-8a48c532b8e0,ZT_OMR6_04,SCAT/GT,BURMANM,DE,EC3,OMR6     4.7    Change Tolerance limit,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
5870debf-b758-4d31-b0fd-8dfaebac111c,ZT_OMR6_05,SCAT/GT,BURMANM,DE,EC3,OMR6     4.7      Create tolerance limit,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
4aaa1863-2d18-43d8-8f18-48adaefb3b9a,ZT_OMRF_01,SCAT/GT,BURMANM,DE,EC3,OMRF        4.7        Activate stochastic lock,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
d20f150a-9d61-4120-ba7b-ec97915325f2,ZT_OMRK_01,SCAT/GT,BURMANM,DE,F33,OMRK     4.7    Cancel mail message,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
6ec34192-0937-4224-8730-61b593660c52,ZT_OMRV_01,SCAT/GT,BURMANM,DE,EC3,OMRV       4.7      Change the status of the background created invoice,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
5e3c30d5-c823-42da-b637-3fcbddf06bfc,ZT_OMS2_04,SCAT/GT,RENDES,DE,EC3,OMS2 Materialarten pflegen,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
ecd54f39-c5b4-4b26-b263-725a49bd121d,ZT_OMS9_01,SCAT/GT,LANGSTON,EN,TE3,Configure Purch Group - 4.7 ECC5,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
de38446d-7585-4f0d-a474-946a3d285d7f,ZT_OMSJ_02,SCAT/GT,VERNITSKAJAK,DE,EC3,OMSJ C MM-BD Nummernkreis Lieferant,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
e1fac8c9-65b2-4602-aee8-715aae2a02c5,ZT_OMSJ_03,SCAT/GT,BURMANM,DE,EC3,OMSJ C   4.7       Change number range for vendors,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
4ec087a1-f6bb-4113-ac4b-c28cf5e22bbb,ZT_OMSX_01,SCAT/GT,BURMANM,DE,EC3,OMSX     4.7    TCODE/Feldauswahl Kreditor,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
e79f6bd3-2455-4177-a364-7c6fbbeb9a42,ZT_OMSX_02,SCAT/GT,BURMANM,DE,EC3,OMSX    4.7      TCODE/Feldauswahl Kreditor,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
0028af1a-c561-49f8-bc2f-67d5a97492b6,ZT_OMT3E_01,SCAT/GT,BURMANM,DE,F33,OMT3E Einflußfaktoren pflegen,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
61b7c4b9-e2a4-420d-a436-9486ef8020cd,ZT_OMT3E_02,SCAT/GT,BURMANM,DE,F33,OMT3E Einflußfaktoren pflegen,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
53c8cfcf-e0b3-4a94-b072-5c0e7d52ed25,ZT_OMWB_01,SCAT/GT,BURMANM,DE,EC3,OMWB   4.7   Vorgang BSX,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
8b92529a-2e92-4beb-8fc1-92bf0f4ab853,ZT_OMWB_02,SCAT/GT,BURMANM,DE,EC3,OMWB   4.7    GBB,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
53cf03e1-a75a-4fec-ab13-e568d8a4d93e,ZT_OMWM_01,SCAT/GT,RENDES,DE,EC3,OMWM C MM-IV Steuerung Kontenfindung,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
63b9da48-2ef5-4b08-a49d-fe254d782658,ZT_OP10_03,SCAT/GT,RENDES,DE,EC3,OP10 Pflege Verantwortlicher  4.7,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
ba73a0d2-c37b-4201-a85d-6400566dea79,ZT_OP10_04,SCAT/GT,BURMANM,DE,EC3,OP10    4.7    Changes Resource manager,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
d445e109-98f9-4d1e-be80-36624e4cfa68,ZT_OP34_03,SCAT/GT,BURMANM,DE,EC3,OP34    4.7    Create capacity planner,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
46fc4c03-3865-4e5b-a7be-9caa00613320,ZT_OP48_03,SCAT/GT,BURMANM,DE,EC3,OP48     4.7      Changes responsible planner group,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
34fe2f68-0871-4ae0-8193-eb642cf10690,ZT_OPCH_03,SCAT/GT,RENDES,DE,EC3,OPCH Fertigungssteuerer pflegen   4.7,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
9d31ff1b-d506-4851-a0cb-65588401242e,ZT_OPCH_04,SCAT/GT,BURMANM,DE,EC3,OPCH   4.7   Change Production scheduler,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
385332bf-2633-4960-85a4-7f675538c709,ZT_OPPT_02,SCAT/GT,BURMANM,DE,EC3,OPPT     4.7      Change strategy group,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
76bf57ff-b2e8-4781-93e8-896f7e535f1a,ZT_OPT7_01,SCAT/GT,BURMANM,DE,E04,OPT7 Profil Projektplantafel,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
35a4a9da-c827-49fe-bc75-95527cffeb22,ZT_OPUU_01,SCAT/GT,BURMANM,DE,E04,OPUU Netzplanprofil pflegen,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
16ba71d7-6362-4035-a828-dc8a40f160ed,ZT_OS56_03,SCAT/GT,BURMANM,DE,EC3,OS56           4.7         Change type,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
aa8a967f-aa8b-4cb8-b48f-2ce496f53bf1,ZT_OS56_04,SCAT/GT,BURMANM,DE,F35,OS56    4.7       Create change type for header (copy from),active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
e7024d82-2ce2-4193-816e-25c9363e8c64,ZT_OS58_03,SCAT/GT,BURMANM,DE,EC3,OS58          4.7       Change type    Object administr. set,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
a7389af8-8927-4190-a325-d001d1beb210,ZT_OS58_04,SCAT/GT,BURMANM,DE,F35,OS58     4.7        Create Change type (copy from),active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
23076741-a90f-4fe4-89e6-930a6c7dc5fb,ZT_OT55_02,SCAT/GT,RENDES,DE,EC3,OT55 C FI Pflege Tabelle T028B,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
576ee8c0-f5a8-442f-beda-18fae0c324c5,ZT_OVF2_01_TEST,SCAT/GT,VERNITSKAJAK,DE,EC3,Geschäftsbereichskontierung: Regel definieren,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
893cce5c-5384-4e0c-b09b-6cee3561a84d,ZT_OVKI_02,SCAT/GT,BURMANM,DE,EC3,OVKI    4.7        Change pricing procedures,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
a62ba95f-7214-4380-956d-124f71771bbf,ZT_OVKK_01_TEST,SCAT/GT,VERNITSKAJAK,DE,EC3,"Tab. T683V    ""Schemafindung",active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
3f5da2d3-3402-47fc-a83a-f66aecb95862,ZT_OVKK_03,SCAT/GT,BURMANM,DE,EC3,OVKK C    4.7     Change pricing procedures,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
60d858f5-7c35-4be2-b677-5ebcff28fb9a,ZT_OVL2_01,SCAT/GT,VERNITSKAJAK,DE,EC3,OVL2    4.7          Versandstellenfindung,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
d7d5f4ad-e08a-4553-846b-9707da613d30,ZT_OVL3_01,SCAT/GT,VERNITSKAJAK,DE,EC3,OVL3 4.7 Kommissionierlagerortfindung,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
ee58e54b-c822-41c5-94c5-59a5f6f652e1,ZT_OVLP_01,SCAT/GT,BURMANM,DE,F35,"OVLP     4.7  set check mark for ""relevant for picking""",active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
acecbed8-6528-440e-91c7-811a423a1483,ZT_OVRO_01,SCAT/GT,VERNITSKAJAK,DE,EC3,"OVRO C RV Tab. TVSFK ""Fortschreibun",active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
6510f850-d3a5-4b14-ba36-c2800653ed3a,ZT_OVRO_01_OLD,SCAT/GT,VERNITSKAJAK,DE,EC3,OVRO,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
6df7fd01-f0bf-459b-adea-a5db368bb73a,ZT_OVRP_01,SCAT/GT,VERNITSKAJAK,DE,EC3,"OVRP C RV Tab. TVSFP ""Fortschreibun",active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
2b21de1b-c9e0-4f0a-9d5b-983e51fcd23a,ZT_OVRP_01_OLD,SCAT/GT,VERNITSKAJAK,DE,EC3,OVRP,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
213453be-724f-4357-9458-f644b191f9f8,ZT_OVT0_01,SCAT/GT,VERNITSKAJAK,DE,EC3,"OVT0          4.7       c rv tab.077d   ""kontogrp. debitor",active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
2a7f06f6-e510-40b9-9b17-edbd15723e62,ZT_OVX1_01_TEST,SCAT/GT,VERNITSKAJAK,DE,EC3,OVX1 Verkaufsbüros ändern,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
67012b26-91eb-489b-924c-0dfefd5d3a5c,ZT_OVX4_01_TEST,SCAT/GT,VERNITSKAJAK,DE,EC3,Verkäufergruppen ändern,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
a1e52546-6080-4d0f-ae40-c20609592870,ZT_OVX5_02_TEST,SCAT/GT,VERNITSKAJAK,DE,EC3,Verk.org. kopieren,active,,,,,00b05004-9147-46bf-82c2-3f8be4a54fe2
